date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:27:51	40069/40069	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:27:49%20GMT	https://oliverrice.net/post/615346370009776128/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615346370009776128/amp.html	(from https://oliverrice.net/post/615346370009776128)
09:27:51	15420/15420	---M-Z	200	added ('OK')	text/html	etag:W/%223c3c-WceN0DTP7BTmwl5o5DMdZYPNdDQ%22	https://oliverrice.net/image/615346370009776128	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615346370009776128.html	(from https://oliverrice.net/post/615346370009776128)
09:27:52	58531/58531	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:27:51%20GMT	https://oliverrice.net/tagged/photo/page/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615340558571978752	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/photo/page/android-app_/com.tumblr/tumblr/x-callback-url/blog5fd1	(from https://oliverrice.net/tagged/photo/page/2)
09:27:52	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:27:51%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615346370009776128%26media=https://64.media.tumblr.com/2142735b18c0bcece387bc0227ef6d92/6c60af586dac1e6f-70/s500x750/af9e871476f446d7c9bfa4550c7acae39d7daa5f.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/indexdc3b.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615346370009776128&media=https://64.media.tumblr.com/2142735b18c0bcece387bc0227ef6d92/6c60af586dac1e6f-70/s500x750/af9e871476f446d7c9bfa4550c7acae39d7daa5f.jpg)
09:27:53	58468/58468	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:27:51%20GMT	https://oliverrice.net/tagged/photo/page/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615340558571978752	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/photo/page/ios-app_/305343404/tumblr/x-callback-url/blog3012	(from https://oliverrice.net/tagged/photo/page/2)
09:27:54	64557/64557	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:27:52%20GMT	https://oliverrice.net/post/615346145733001216	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615346145733001216.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:55	64595/64595	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:27:53%20GMT	https://oliverrice.net/post/615344086393683968	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615344086393683968.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:56	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:27:54%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615346145733001216&media=https://64.media.tumblr.com/2347485dba3ed9b31463e386f65a2adb/af8a0bb12b1a66a3-00/s500x750/8d2beb183be13bb879914f65d70a4a27281e990b.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index5bad.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:56	553241/553241	---M--	200	added ('OK')	image/jpeg	etag:%22537d08732cbbf3a1761a892798df93d0-1498089600-b93400b%22	https://64.media.tumblr.com/2347485dba3ed9b31463e386f65a2adb/af8a0bb12b1a66a3-00/s1280x1920/f589546f3485998f25c40dda1738dd51f9a59d95.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/2347485dba3ed9b31463e386f65a2adb/af8a0bb12b1a66a3-00/s1280x1920/tumblr_2347485dba3ed9b31463e386f65a2adb_f589546f_1280.jpg	(from https://oliverrice.net/tagged/photo/page/2)
09:27:57	64559/64559	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:27:55%20GMT	https://oliverrice.net/post/615343778529738752	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615343778529738752.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:57	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:27:56%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615344086393683968&media=https://64.media.tumblr.com/10192114b7e42d95a0444888bfb6e417/72bc459a0b05b3bb-8f/s500x750/6430822966159aaa1a7c1437589282afd693f506.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index5c32.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:57	1016603/1016603	---M--	200	added ('OK')	image/png	etag:%220f7441b06095a9ff4900c9c134505d3c-1498089600-b93400b%22	https://64.media.tumblr.com/10192114b7e42d95a0444888bfb6e417/72bc459a0b05b3bb-8f/s1280x1920/a16dee528197e573685e1c22a9870ce39f791bd2.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/10192114b7e42d95a0444888bfb6e417/72bc459a0b05b3bb-8f/s1280x1920/tumblr_10192114b7e42d95a0444888bfb6e417_a16dee52_1280.png	(from https://oliverrice.net/tagged/photo/page/2)
09:27:58	64589/64589	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:27:56%20GMT	https://oliverrice.net/post/615343138912043008	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615343138912043008.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:58	454068/454068	---M--	200	added ('OK')	image/jpeg	etag:%22481dca49f0fa6ff00d67737cc5fd77d6-1498089600-b93400b%22	https://64.media.tumblr.com/d37a44153e05501251e8fac08d4ffd19/d5b4cb83886a9227-88/s1280x1920/dbcbb1dcea3757f3d86288c750ad7e4893f528bc.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/d37a44153e05501251e8fac08d4ffd19/d5b4cb83886a9227-88/s1280x1920/tumblr_d37a44153e05501251e8fac08d4ffd19_dbcbb1dc_1280.jpg	(from https://oliverrice.net/tagged/photo/page/2)
09:27:59	64552/64552	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:27:57%20GMT	https://oliverrice.net/post/615342807431905280	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342807431905280.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:59	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:27:57%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343778529738752&media=https://64.media.tumblr.com/d37a44153e05501251e8fac08d4ffd19/d5b4cb83886a9227-88/s500x750/edb3b9e10a57e3100d5d3d8ddbe0185131cdb48c.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexe854.html	(from https://oliverrice.net/tagged/photo/page/2)
09:27:59	644487/644487	---M--	200	added ('OK')	image/jpeg	etag:%22f9f72306d72bfb5d67fd672cdd97caee-1498089600-b93400b%22	https://64.media.tumblr.com/066dbaace4cee64c64513f73dba58cee/4993822b3b4828ca-23/s1280x1920/817e61ff94577fd050cd54d0433975ea4df4605d.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/066dbaace4cee64c64513f73dba58cee/4993822b3b4828ca-23/s1280x1920/tumblr_066dbaace4cee64c64513f73dba58cee_817e61ff_1280.jpg	(from https://oliverrice.net/tagged/photo/page/2)
09:27:59	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:27:58%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343138912043008&media=https://64.media.tumblr.com/066dbaace4cee64c64513f73dba58cee/4993822b3b4828ca-23/s500x750/df033fa8850915cd8bb219a0faea5eefd3bc4f4c.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexf7ff.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:00	64595/64595	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:27:58%20GMT	https://oliverrice.net/post/615342693944590336	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342693944590336.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:00	403137/403137	---M--	200	added ('OK')	image/jpeg	etag:%22782083380337ad1c19e3f76ae842447b-1498089600-b93400b%22	https://64.media.tumblr.com/57e375a54956acaa0f440421a86c1e23/2cf556a99ca27f6c-62/s1280x1920/c081ab51d45d468447fff1c783c5675cfe9c2d1c.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/57e375a54956acaa0f440421a86c1e23/2cf556a99ca27f6c-62/s1280x1920/tumblr_57e375a54956acaa0f440421a86c1e23_c081ab51_1280.jpg	(from https://oliverrice.net/tagged/photo/page/2)
09:28:00	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:27:59%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342807431905280&media=https://64.media.tumblr.com/57e375a54956acaa0f440421a86c1e23/2cf556a99ca27f6c-62/s500x750/22d49b8a1a8119988087010266130d2751e0743d.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index1f6e.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:04	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:28:02%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342693944590336&media=https://64.media.tumblr.com/1fdb6c0f935d563b28c4e95cb3dce6ed/c1e737b03de0b4f9-f0/s500x750/c7ae499e2b6a5d9c5be6ce993a1bae051e2f4008.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index1b83.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:04	369056/369056	---M--	200	added ('OK')	image/jpeg	etag:%22931f6015211ce5dc4f0b1138a941fe24-1498089600-b93400b%22	https://64.media.tumblr.com/1fdb6c0f935d563b28c4e95cb3dce6ed/c1e737b03de0b4f9-f0/s1280x1920/90d3de680f00c70084fab0746f6db0451cbf205f.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/1fdb6c0f935d563b28c4e95cb3dce6ed/c1e737b03de0b4f9-f0/s1280x1920/tumblr_1fdb6c0f935d563b28c4e95cb3dce6ed_90d3de68_1280.jpg	(from https://oliverrice.net/tagged/photo/page/2)
09:28:05	64558/64558	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:03%20GMT	https://oliverrice.net/post/615342600304640000	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342600304640000.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:07	64596/64596	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:06%20GMT	https://oliverrice.net/post/615342500296753152	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342500296753152.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:08	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:28:06%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342600304640000&media=https://64.media.tumblr.com/3eed8db317dd62df2bb31955964c31ac/bf1a1f4a3dc41d5c-a1/s500x750/e1b14170c4ce935fda7119384b0acb6c465c2549.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexb8e7.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:09	64559/64559	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:08%20GMT	https://oliverrice.net/post/615340883012911104	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615340883012911104.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:10	634956/634956	---M--	200	added ('OK')	image/png	etag:%2297e07de6476f03f18c15b23e7a06aab6-1498089600-b93400b%22	https://64.media.tumblr.com/3eed8db317dd62df2bb31955964c31ac/bf1a1f4a3dc41d5c-a1/s1280x1920/561c0b7303befbcbac5374417f36e4ededfc6e67.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/3eed8db317dd62df2bb31955964c31ac/bf1a1f4a3dc41d5c-a1/s1280x1920/tumblr_3eed8db317dd62df2bb31955964c31ac_561c0b73_1280.png	(from https://oliverrice.net/tagged/photo/page/2)
09:28:10	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:28:09%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342500296753152&media=https://64.media.tumblr.com/aeca084577ae79f3ea8dce9479f76702/ebd663705137eb32-b1/s500x750/eb5f3004ab8504a8a9b08e9ac7b9b399eee827d8.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexa76d.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:10	285467/285467	---M--	200	added ('OK')	image/jpeg	etag:%225b5805763cb4496fe980fb91bde8444a-1498089600-b93400b%22	https://64.media.tumblr.com/aeca084577ae79f3ea8dce9479f76702/ebd663705137eb32-b1/s1280x1920/94f35350037c99c35abd04fe42ed29c3e3bae04c.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/aeca084577ae79f3ea8dce9479f76702/ebd663705137eb32-b1/s1280x1920/tumblr_aeca084577ae79f3ea8dce9479f76702_94f35350_1280.jpg	(from https://oliverrice.net/tagged/photo/page/2)
09:28:13	64598/64598	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:11%20GMT	https://oliverrice.net/post/615340558571978752	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615340558571978752.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:14	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:28:13%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340883012911104&media=https://64.media.tumblr.com/a519e8eeba1ccdc758f488870fe23907/81ea6050c6ce088a-c1/s500x750/cdefc0ae2f7cc20ece40e1e83df63f7b329f7fb7.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index116e.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:14	434284/434284	---M--	200	added ('OK')	image/jpeg	etag:%22104ce15dc2087a0c62cd6d679d7dd43f-1498089600-b93400b%22	https://64.media.tumblr.com/a519e8eeba1ccdc758f488870fe23907/81ea6050c6ce088a-c1/s1280x1920/0f65368868631b8d0e93876fb0d555e0db7eed60.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/a519e8eeba1ccdc758f488870fe23907/81ea6050c6ce088a-c1/s1280x1920/tumblr_a519e8eeba1ccdc758f488870fe23907_0f653688_1280.jpg	(from https://oliverrice.net/tagged/photo/page/2)
09:28:17	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:28:15%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340558571978752&media=https://64.media.tumblr.com/4e8af376dfa7620a81cde71ecce44201/b750d3c1692ae073-bf/s500x750/170554f90bd0d1af9787573552b0e242e91cf575.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexb8ee.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:17	82057/82057	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:14%20GMT	https://oliverrice.net/tagged/photo/page/3	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/photo/page/3.html	(from https://oliverrice.net/tagged/photo/page/2)
09:28:18	749689/749689	---M--	200	added ('OK')	image/png	etag:%2297659c9d9701d9503b9279a35fe04262-1498089600-b93400b%22	https://64.media.tumblr.com/4e8af376dfa7620a81cde71ecce44201/b750d3c1692ae073-bf/s1280x1920/f15ac6e7c623dafbddf5957f085c899a4d27f16a.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/4e8af376dfa7620a81cde71ecce44201/b750d3c1692ae073-bf/s1280x1920/tumblr_4e8af376dfa7620a81cde71ecce44201_f15ac6e7_1280.png	(from https://oliverrice.net/tagged/photo/page/2)
09:28:19	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:17%20GMT	https://oliverrice.net/reblog/oliverrice/615347571450363904/PDxQzZGr	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615347571450363904/PDxQzZGr.2bf.delayed	(from https://oliverrice.net/post/615347571450363904/amp)
09:28:22	58468/58468	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:20%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615342554386464768	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blog550d	(from https://oliverrice.net/post/615342554386464768)
09:28:22	1146830/1146830	---M--	200	added ('OK')	image/jpeg	etag:%226fe27e978299a7ec0613a77d1c63e629-1498089600-b93400b%22	https://64.media.tumblr.com/9e1f0baa90bbede53024516b7222c363/650c5af5dc2b6b77-51/s2048x3072/263d8acbb449ec818b9c07c85bb2fd539e695f58.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/9e1f0baa90bbede53024516b7222c363/650c5af5dc2b6b77-51/s2048x3072/tumblr_9e1f0baa90bbede53024516b7222c363_263d8acb_2048.jpg	(from https://oliverrice.net/image/615347571450363904)
09:28:22	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:21%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615347571450363904%26media=https://64.media.tumblr.com/9e1f0baa90bbede53024516b7222c363/650c5af5dc2b6b77-51/s500x750/edf6259635712b0d34378054f42c5adbb514ffb0.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/index5937.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347571450363904%26media=https://64.media.tumblr.com/9e1f0baa90bbede53024516b7222c363/650c5af5dc2b6b77-51/s500x750/edf6259635712b0d34378054f42c5adbb514ffb0.jpg)
09:28:23	58438/58438	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:21%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615342554386464768	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blog0064	(from https://oliverrice.net/post/615342554386464768)
09:28:24	40138/40138	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:22%20GMT	https://oliverrice.net/post/615342554386464768/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342554386464768/amp.html	(from https://oliverrice.net/post/615342554386464768)
09:28:24	15420/15420	---M-Z	200	added ('OK')	text/html	etag:W/%223c3c-a/84MPrURf8vX9jw3VCxBueping%22	https://oliverrice.net/image/615342554386464768	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615342554386464768.html	(from https://oliverrice.net/post/615342554386464768)
09:28:25	58449/58449	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:24%20GMT	https://oliverrice.net/tagged/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615340464829300736	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/android-app_/com.tumblr/tumblr/x-callback-url/bloga168	(from https://oliverrice.net/tagged/type)
09:28:26	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:25%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342554386464768%26media=https://64.media.tumblr.com/7f9abf7165da5d9b9fd4b9994ece8b3a/e9d67e3156d28da9-89/s500x750/e4d5944475a95bf2e669a1861b5ca14dee0c675f.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/index4770.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342554386464768&media=https://64.media.tumblr.com/7f9abf7165da5d9b9fd4b9994ece8b3a/e9d67e3156d28da9-89/s500x750/e4d5944475a95bf2e669a1861b5ca14dee0c675f.jpg)
09:28:26	58428/58428	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:25%20GMT	https://oliverrice.net/tagged/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615340464829300736	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/ios-app_/305343404/tumblr/x-callback-url/blog7eb1	(from https://oliverrice.net/tagged/type)
09:28:27	64543/64543	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:26%20GMT	https://oliverrice.net/post/615343678529126400	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615343678529126400.html	(from https://oliverrice.net/tagged/type)
09:28:29	64470/64470	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:27%20GMT	https://oliverrice.net/post/615340464829300736	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615340464829300736.html	(from https://oliverrice.net/tagged/type)
09:28:30	1902296/1902296	---M--	200	added ('OK')	image/png	etag:%229941230804994eb20bd2a55e3c51067d-1498089600-b93400b%22	https://64.media.tumblr.com/aade536c61946e463d923b7816435d24/c4f1fa6dc13f079e-9e/s1280x1920/b3d06e92f6ba24d48c5ced9268f4a35b74108574.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/aade536c61946e463d923b7816435d24/c4f1fa6dc13f079e-9e/s1280x1920/tumblr_aade536c61946e463d923b7816435d24_b3d06e92_1280.png	(from https://oliverrice.net/tagged/type)
09:28:31	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:28:28%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343678529126400&media=https://64.media.tumblr.com/aade536c61946e463d923b7816435d24/c4f1fa6dc13f079e-9e/s500x750/8d0c1cdeea31a1da47f783bac9d90be52693b5cc.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index3eb5.html	(from https://oliverrice.net/tagged/type)
09:28:34	59948/59948	---M--	200	added ('OK')	image/jpeg	etag:%22d45831d557516b877a54b8a0b4a0e463-1498089600-b93400b%22	https://64.media.tumblr.com/f055acea1d07f5119dbbf4a846aa14c8/aa7ab0e7d586dab3-eb/s400x600/890e361f2dd728ac0d5196d1e8d759209aa4b4ba.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/f055acea1d07f5119dbbf4a846aa14c8/aa7ab0e7d586dab3-eb/s400x600/tumblr_f055acea1d07f5119dbbf4a846aa14c8_890e361f_400.jpg	(from https://oliverrice.net/tagged/type)
09:28:35	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:28:33%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340464829300736&media=https://64.media.tumblr.com/f055acea1d07f5119dbbf4a846aa14c8/aa7ab0e7d586dab3-eb/s400x600/890e361f2dd728ac0d5196d1e8d759209aa4b4ba.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexcce0.html	(from https://oliverrice.net/tagged/type)
09:28:35	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:34%20GMT	https://oliverrice.net/reblog/oliverrice/615347402128474112/EMMKg4l8	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615347402128474112/EMMKg4l8	(from https://oliverrice.net/post/615347402128474112/amp)
09:28:37	58467/58467	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:35%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615347382341812224	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/bloga822	(from https://oliverrice.net/post/615347382341812224)
09:28:37	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:35%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615347402128474112%26media=https://64.media.tumblr.com/79406841bb0703bde2ab031abe52aebf/38c652ee077b439b-81/s500x750/bafb3c7f2eeca442708adf733ab723bca0a8ac5e.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/index6082.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347402128474112%26media=https://64.media.tumblr.com/79406841bb0703bde2ab031abe52aebf/38c652ee077b439b-81/s500x750/bafb3c7f2eeca442708adf733ab723bca0a8ac5e.png)
09:28:38	58438/58438	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:36%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615347382341812224	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/bloge7ea	(from https://oliverrice.net/post/615347382341812224)
09:28:39	40014/40014	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:37%20GMT	https://oliverrice.net/post/615347382341812224/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347382341812224/amp.html	(from https://oliverrice.net/post/615347382341812224)
09:28:41	14479/14479	---M-Z	200	added ('OK')	text/html	etag:W/%22388f-z00fEaHKZjz4hikqw6L0aZ2J4L4%22	https://oliverrice.net/image/615347382341812224	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615347382341812224.html	(from https://oliverrice.net/post/615347382341812224)
09:28:42	58430/58430	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:40%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615347357212622848	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blogd7db	(from https://oliverrice.net/post/615347357212622848)
